index,count,pval,context
TSS1500,25/268,0.859068381274204,relativeGene
Body,92/268,0.003640102942778978,relativeGene
TSS200,31/268,0.08841243132321465,relativeGene
5'UTR,9/268,0.8623427964109085,relativeGene
1stExon,18/268,1.2662487457064029e-05,relativeGene
3'UTR,6/268,0.8009963009046852,relativeGene
Unclassified,19/268,0.9999999137631254,regulatoryFeature
Promoter_Associated,15/268,1.0,regulatoryFeature
Unclassified_Cell_type_specific,27/268,0.9999997980392639,regulatoryFeature
NonGene_Associated_Cell_type_specific,2/268,0.047613726398331356,regulatoryFeature
NonGene_Associated,4/268,0.16239958704452892,regulatoryFeature
S_Shelf,13/268,0.9532038718488484,relativeIsland
N_Shore,46/268,0.91513408684015,relativeIsland
N_Shelf,11/268,0.9964744364101955,relativeIsland
Island,74/268,0.9999999999991812,relativeIsland
S_Shore,19/268,0.9999953426657749,relativeIsland
True,50/268,0.0018323879386517047,DHS
False,218/268,0.9989328133888113,DHS
True,86/268,1.7549459001109894e-05,Enhancer
False,182/268,0.9999903826011987,Enhancer
