index,count,pval,context
Body,205/618,0.00022869808778199765,relativeGene
5'UTR,39/618,0.02628785373152743,relativeGene
TSS200,44/618,0.9585032191925567,relativeGene
3'UTR,11/618,0.9736146804118724,relativeGene
TSS1500,78/618,0.14634656554697237,relativeGene
1stExon,22/618,0.009307541111199314,relativeGene
Unclassified_Cell_type_specific,65/618,0.9999999999998705,regulatoryFeature
Promoter_Associated,24/618,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,13/618,0.9880502471965368,regulatoryFeature
Unclassified,26/618,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,1/618,0.9992435065368442,regulatoryFeature
Island,126/618,1.0,relativeIsland
S_Shelf,26/618,0.9992652007364398,relativeIsland
S_Shore,65/618,0.9999534723849127,relativeIsland
N_Shelf,20/618,0.9999997374533459,relativeIsland
N_Shore,103/618,0.9907160976959808,relativeIsland
True,82/618,0.25228558963639985,DHS
False,536/618,0.7844104992463148,DHS
True,183/618,3.738758064169165e-07,Enhancer
False,435/618,0.9999997668778536,Enhancer
