index,count,pval,context
Body,454/1550,0.012577557108331113,relativeGene
3'UTR,41/1550,0.7729191871204255,relativeGene
5'UTR,153/1550,9.37490318590952e-19,relativeGene
1stExon,43/1550,0.028609117706627444,relativeGene
TSS1500,285/1550,5.3292717086740895e-17,relativeGene
TSS200,88/1550,0.9999995268181872,relativeGene
Unclassified_Cell_type_specific,186/1550,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,27/1550,0.9999954203834392,regulatoryFeature
Gene_Associated_Cell_type_specific,13/1550,0.9064642024919778,regulatoryFeature
Promoter_Associated,171/1550,1.0,regulatoryFeature
Unclassified,140/1550,1.0,regulatoryFeature
Gene_Associated,4/1550,0.9973483818385613,regulatoryFeature
NonGene_Associated,6/1550,0.9827710067915741,regulatoryFeature
Island,320/1550,1.0,relativeIsland
N_Shore,284/1550,0.9775801155847268,relativeIsland
S_Shore,225/1550,0.9378311213271504,relativeIsland
S_Shelf,65/1550,0.9999997191053078,relativeIsland
N_Shelf,75/1550,0.9999997320818188,relativeIsland
True,236/1550,0.0003960874326689901,DHS
False,1314/1550,0.9996964154790317,DHS
True,448/1550,2.1498941517407248e-13,Enhancer
False,1102/1550,0.9999999999998603,Enhancer
