index,count,pval,context
Body,513/1549,1.4652191711699541e-08,relativeGene
TSS1500,272/1549,7.29910649057024e-14,relativeGene
5'UTR,119/1549,3.375480792690763e-08,relativeGene
1stExon,70/1549,1.376188673467898e-09,relativeGene
TSS200,63/1549,0.9999999999999819,relativeGene
3'UTR,50/1549,0.2683175014513692,relativeGene
Gene_Associated_Cell_type_specific,8/1549,0.9970884359301706,regulatoryFeature
Unclassified,115/1549,1.0,regulatoryFeature
Promoter_Associated,130/1549,1.0,regulatoryFeature
Unclassified_Cell_type_specific,184/1549,1.0,regulatoryFeature
NonGene_Associated,3/1549,0.9995886923999893,regulatoryFeature
Promoter_Associated_Cell_type_specific,19/1549,0.9999999979936942,regulatoryFeature
Gene_Associated,5/1549,0.9912314730339943,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/1549,0.8665442503413221,regulatoryFeature
S_Shelf,77/1549,0.9998628159471986,relativeIsland
N_Shore,266/1549,0.999244979648955,relativeIsland
Island,350/1549,1.0,relativeIsland
S_Shore,183/1549,0.9999979726002622,relativeIsland
N_Shelf,63/1549,0.9999999998933774,relativeIsland
True,233/1549,0.0008266725928090409,DHS
False,1316/1549,0.9993578809814726,DHS
True,451/1549,5.2697202041588966e-14,Enhancer
False,1098/1549,0.9999999999999664,Enhancer
