index,count,pval,context
1stExon,40/839,1.115324991681197e-06,relativeGene
TSS1500,100/839,0.27069754394691625,relativeGene
Body,290/839,3.39082347919803e-07,relativeGene
TSS200,43/839,0.9999906976238634,relativeGene
5'UTR,56/839,0.003158575364626064,relativeGene
3'UTR,21/839,0.7995833103620251,relativeGene
Unclassified_Cell_type_specific,87/839,1.0,regulatoryFeature
Unclassified,43/839,1.0,regulatoryFeature
Promoter_Associated,48/839,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,10/839,0.9999955855687972,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/839,0.6633007992579201,regulatoryFeature
Gene_Associated_Cell_type_specific,2/839,0.9993761299788593,regulatoryFeature
N_Shelf,36/839,0.9999947124664768,relativeIsland
Island,162/839,1.0,relativeIsland
S_Shore,98/839,0.9997854087026352,relativeIsland
N_Shore,147/839,0.9815707699227478,relativeIsland
S_Shelf,35/839,0.9999055809802042,relativeIsland
True,121/839,0.0378212996159844,DHS
False,718/839,0.9697438491722643,DHS
True,242/839,6.719033746575855e-08,Enhancer
False,597/839,0.9999999563848795,Enhancer
