index,count,pval,context
TSS1500,129/752,7.450371791291746e-07,relativeGene
Body,231/752,0.008079664164844009,relativeGene
TSS200,34/752,0.9999990248537729,relativeGene
3'UTR,30/752,0.05964260390953228,relativeGene
5'UTR,81/752,1.4182350814726944e-12,relativeGene
1stExon,23/752,0.037790200210104846,relativeGene
Promoter_Associated,60/752,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,16/752,0.9924927048977022,regulatoryFeature
Unclassified,56/752,1.0,regulatoryFeature
NonGene_Associated,2/752,0.9818946952809009,regulatoryFeature
Unclassified_Cell_type_specific,72/752,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,6/752,0.8654124611381874,regulatoryFeature
Gene_Associated,2/752,0.9780119409425405,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/752,0.6229720848644736,regulatoryFeature
N_Shore,110/752,0.9999772071238767,relativeIsland
S_Shore,98/752,0.9877617415099177,relativeIsland
S_Shelf,28/752,0.9999805812945988,relativeIsland
Island,87/752,1.0,relativeIsland
N_Shelf,33/752,0.9999751702791049,relativeIsland
True,102/752,0.16209243593065778,DHS
False,650/752,0.8629997730322291,DHS
True,319/752,1.0351293542907026e-39,Enhancer
False,433/752,1.0,Enhancer
