index,count,pval,context
Body,7/32,0.7907481794756519,relativeGene
5'UTR,3/32,0.17648788411430316,relativeGene
3'UTR,1/32,0.6148457452041618,relativeGene
TSS1500,5/32,0.2857008430662376,relativeGene
TSS200,5/32,0.15538365689040695,relativeGene
Unclassified_Cell_type_specific,3/32,0.9802758206505681,regulatoryFeature
Promoter_Associated_Cell_type_specific,4/32,0.02707963332880198,regulatoryFeature
Promoter_Associated,1/32,0.999999999984632,regulatoryFeature
Island,10/32,0.9847198523654336,relativeIsland
N_Shore,5/32,0.8076613671245432,relativeIsland
N_Shelf,5/32,0.10969958195109651,relativeIsland
S_Shore,6/32,0.40028368985583657,relativeIsland
S_Shelf,1/32,0.9086759990335949,relativeIsland
True,5/32,0.3586966459916566,DHS
False,27/32,0.8054698333677633,DHS
True,3/32,0.9769869273283006,Enhancer
False,29/32,0.07144010958620838,Enhancer
