index,count,pval,context
Body,44/169,0.6093702342748535,relativeGene
TSS1500,20/169,0.4331085007445801,relativeGene
5'UTR,10/169,0.2407595813747963,relativeGene
1stExon,5/169,0.26232761580092107,relativeGene
TSS200,5/169,0.9995047232853157,relativeGene
3'UTR,4/169,0.734158405494944,relativeGene
Promoter_Associated,13/169,1.0,regulatoryFeature
Unclassified_Cell_type_specific,27/169,0.9726701982221981,regulatoryFeature
Promoter_Associated_Cell_type_specific,5/169,0.731614271866007,regulatoryFeature
Unclassified,4/169,0.9999999999711477,regulatoryFeature
S_Shelf,6/169,0.9847199743926487,relativeIsland
S_Shore,13/169,0.9994998317325007,relativeIsland
Island,65/169,0.9966948485046151,relativeIsland
N_Shore,28/169,0.9069777738520562,relativeIsland
N_Shelf,7/169,0.9847977437257583,relativeIsland
True,13/169,0.9798597906366168,DHS
False,156/169,0.037266505809752715,DHS
True,34/169,0.6504702683714998,Enhancer
False,135/169,0.42232229434479635,Enhancer
