index,count,pval,context
5'UTR,78/902,7.502197377224191e-08,relativeGene
3'UTR,29/902,0.33667963252693917,relativeGene
Body,305/902,1.5275117610745791e-06,relativeGene
TSS200,44/902,0.9999989600411661,relativeGene
1stExon,24/902,0.11532889685742152,relativeGene
TSS1500,91/902,0.868799557677514,relativeGene
Unclassified_Cell_type_specific,69/902,1.0,regulatoryFeature
Promoter_Associated,44/902,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,7/902,0.9999999903006883,regulatoryFeature
Unclassified,25/902,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,4/902,0.9927066317793434,regulatoryFeature
NonGene_Associated,1/902,0.9992134498031443,regulatoryFeature
Island,109/902,1.0,relativeIsland
S_Shore,105/902,0.999885365309731,relativeIsland
N_Shelf,50/902,0.9984145530905253,relativeIsland
S_Shelf,60/902,0.7579945235323442,relativeIsland
N_Shore,133/902,0.9999936089188796,relativeIsland
True,83/902,0.9986858685396584,DHS
False,819/902,0.0018780823517967765,DHS
True,280/902,1.6537909768504748e-12,Enhancer
False,622/902,0.9999999999990302,Enhancer
