index,count,pval,context
Body,490/1678,0.012193454795107557,relativeGene
TSS1500,286/1678,6.08697171380539e-13,relativeGene
TSS200,95/1678,0.9999998511670909,relativeGene
3'UTR,55/1678,0.22221129350950358,relativeGene
1stExon,81/1678,3.12420539108404e-12,relativeGene
5'UTR,176/1678,3.94263487823918e-24,relativeGene
Promoter_Associated,126/1678,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,24/1678,0.999999981497386,regulatoryFeature
Unclassified_Cell_type_specific,213/1678,1.0,regulatoryFeature
Unclassified,128/1678,1.0,regulatoryFeature
Gene_Associated,7/1678,0.9703257367614598,regulatoryFeature
Gene_Associated_Cell_type_specific,3/1678,0.9999993180558195,regulatoryFeature
NonGene_Associated,3/1678,0.9998294233763836,regulatoryFeature
S_Shelf,76/1678,0.9999976978182619,relativeIsland
N_Shore,247/1678,0.9999999987688534,relativeIsland
Island,535/1678,1.0,relativeIsland
S_Shore,192/1678,0.9999999240712534,relativeIsland
N_Shelf,62/1678,0.9999999999998657,relativeIsland
True,319/1678,2.9842767010039847e-15,DHS
False,1359/1678,0.9999999999999984,DHS
True,484/1678,3.537949231299761e-14,Enhancer
False,1194/1678,0.9999999999999771,Enhancer
