index,count,pval,context
Body,196/629,0.007404114865024279,relativeGene
3'UTR,14/629,0.8839164538827806,relativeGene
TSS200,37/629,0.9984052475860676,relativeGene
TSS1500,81/629,0.10400462288239051,relativeGene
5'UTR,52/629,3.278676017646088e-05,relativeGene
1stExon,14/629,0.40545897896662014,relativeGene
Unclassified_Cell_type_specific,63/629,0.9999999999999954,regulatoryFeature
Unclassified,23/629,1.0,regulatoryFeature
Promoter_Associated,40/629,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,6/629,0.9999931571432025,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/629,0.5576234573496812,regulatoryFeature
Gene_Associated_Cell_type_specific,1/629,0.9993345027089086,regulatoryFeature
NonGene_Associated,1/629,0.9931290277397548,regulatoryFeature
N_Shelf,29/629,0.9997447730044168,relativeIsland
S_Shelf,27/629,0.9990640842071407,relativeIsland
S_Shore,80/629,0.9890593608368116,relativeIsland
Island,103/629,1.0,relativeIsland
N_Shore,99/629,0.9985940551083216,relativeIsland
True,84/629,0.23016968798002627,DHS
False,545/629,0.8042444725718506,DHS
True,186/629,3.350657085042767e-07,Enhancer
False,443/629,0.9999997906228457,Enhancer
