index,count,pval,context
3'UTR,4/66,0.1291782440277667,relativeGene
Body,15/66,0.8073862940871995,relativeGene
TSS1500,11/66,0.1158986006818374,relativeGene
5'UTR,4/66,0.35251992284745753,relativeGene
TSS200,15/66,0.0006359242234980001,relativeGene
1stExon,2/66,0.3898513896227027,relativeGene
Promoter_Associated,10/66,0.9999999999908245,regulatoryFeature
Unclassified_Cell_type_specific,9/66,0.9635511441544025,regulatoryFeature
Gene_Associated_Cell_type_specific,1/66,0.5352568271538677,regulatoryFeature
Unclassified,3/66,0.9997412989372836,regulatoryFeature
Promoter_Associated_Cell_type_specific,1/66,0.9112364179260068,regulatoryFeature
Gene_Associated,1/66,0.39454479152455585,regulatoryFeature
S_Shore,9/66,0.7417449695548433,relativeIsland
Island,24/66,0.9829239223837312,relativeIsland
N_Shelf,4/66,0.7862755124075774,relativeIsland
S_Shelf,3/66,0.863112406841708,relativeIsland
N_Shore,6/66,0.9957982607940458,relativeIsland
True,12/66,0.10704425584752217,DHS
False,54/66,0.9425892481894765,DHS
True,12/66,0.7626160572315945,Enhancer
False,54/66,0.343695396104662,Enhancer
