index,count,pval,context
Body,120/418,0.19419383347729224,relativeGene
TSS1500,45/418,0.6348998648498463,relativeGene
3'UTR,17/418,0.11369616562638503,relativeGene
5'UTR,35/418,0.00045471159522150035,relativeGene
TSS200,32/418,0.8506128260688668,relativeGene
1stExon,16/418,0.013031375553796092,relativeGene
Unclassified_Cell_type_specific,47/418,0.999999989291847,regulatoryFeature
Gene_Associated_Cell_type_specific,2/418,0.9542435079103772,regulatoryFeature
Promoter_Associated_Cell_type_specific,7/418,0.9934319884277201,regulatoryFeature
Unclassified,27/418,0.999999999997923,regulatoryFeature
Promoter_Associated,32/418,1.0,regulatoryFeature
NonGene_Associated,2/418,0.8417035024750386,regulatoryFeature
Island,91/418,1.0,relativeIsland
S_Shelf,22/418,0.954014006640017,relativeIsland
S_Shore,47/418,0.9972827467678207,relativeIsland
N_Shelf,24/418,0.9699309863256567,relativeIsland
N_Shore,59/418,0.9995916549058268,relativeIsland
True,67/418,0.015004885535986282,DHS
False,351/418,0.9895016658652369,DHS
True,122/418,5.742294864192967e-05,Enhancer
False,296/418,0.9999637684391187,Enhancer
