index,count,pval,context
Body,169/427,5.293432733550241e-09,relativeGene
1stExon,9/427,0.5044002996682837,relativeGene
3'UTR,9/427,0.8812245165985452,relativeGene
TSS1500,29/427,0.9992177806903483,relativeGene
5'UTR,8/427,0.9990491677429217,relativeGene
TSS200,15/427,0.999997336235518,relativeGene
Unclassified_Cell_type_specific,79/427,0.9488669683935316,regulatoryFeature
Promoter_Associated,22/427,1.0,regulatoryFeature
Unclassified,41/427,0.999999499325431,regulatoryFeature
Promoter_Associated_Cell_type_specific,4/427,0.9998732843944091,regulatoryFeature
Island,150/427,0.9999999920411884,relativeIsland
N_Shore,62/427,0.9991943054939484,relativeIsland
S_Shelf,11/427,0.999992436307121,relativeIsland
S_Shore,41/427,0.9999419252786592,relativeIsland
N_Shelf,10/427,0.999999862452752,relativeIsland
True,70/427,0.00804531093096764,DHS
False,357/427,0.9944986635694514,DHS
True,58/427,0.9999750252413169,Enhancer
False,369/427,4.367681952117068e-05,Enhancer
