index,count,pval,context
Body,479/1451,6.566756452190498e-08,relativeGene
3'UTR,39/1451,0.7349628262366461,relativeGene
TSS1500,240/1451,6.952176025506327e-10,relativeGene
5'UTR,122/1451,1.2250140663869486e-10,relativeGene
TSS200,53/1451,0.9999999999999997,relativeGene
1stExon,32/1451,0.3482500772207539,relativeGene
Unclassified_Cell_type_specific,183/1451,1.0,regulatoryFeature
Unclassified,91/1451,1.0,regulatoryFeature
Gene_Associated,2/1451,0.9998118058242079,regulatoryFeature
Promoter_Associated,112/1451,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,24/1451,0.9999969714311691,regulatoryFeature
NonGene_Associated,1/1451,0.9999900419653871,regulatoryFeature
Gene_Associated_Cell_type_specific,6/1451,0.9992560189914795,regulatoryFeature
Island,231/1451,1.0,relativeIsland
S_Shelf,78/1451,0.997891365080036,relativeIsland
N_Shelf,69/1451,0.9999996969418352,relativeIsland
N_Shore,232/1451,0.9999895225283273,relativeIsland
S_Shore,173/1451,0.9999928312007615,relativeIsland
True,208/1451,0.011848668366595259,DHS
False,1243/1451,0.9903221810995981,DHS
True,428/1451,2.675239343129417e-14,Enhancer
False,1023/1451,0.9999999999999833,Enhancer
