index,count,pval,context
TSS1500,363/2436,1.5249857364166574e-08,relativeGene
Body,967/2436,2.5820003595124143e-44,relativeGene
3'UTR,103/2436,0.00021391143961997135,relativeGene
5'UTR,190/2436,1.0301189531988804e-12,relativeGene
TSS200,115/2436,0.9999999999999999,relativeGene
1stExon,64/2436,0.026115136368593923,relativeGene
Unclassified_Cell_type_specific,303/2436,1.0,regulatoryFeature
Unclassified,136/2436,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,23/2436,1.0,regulatoryFeature
Promoter_Associated,185/2436,1.0,regulatoryFeature
NonGene_Associated,8/2436,0.9987691760416915,regulatoryFeature
Gene_Associated_Cell_type_specific,23/2436,0.8597181323142088,regulatoryFeature
Gene_Associated,13/2436,0.9257916393891,regulatoryFeature
NonGene_Associated_Cell_type_specific,2/2436,0.8245405859122913,regulatoryFeature
S_Shore,314/2436,0.9999873310716327,relativeIsland
Island,508/2436,1.0,relativeIsland
S_Shelf,142/2436,0.9970432292460238,relativeIsland
N_Shore,386/2436,0.999999993794287,relativeIsland
N_Shelf,147/2436,0.9999328469440383,relativeIsland
True,313/2436,0.21996720525904567,DHS
False,2123/2436,0.7976807209340455,DHS
True,588/2436,0.0001451069134400782,Enhancer
False,1848/2436,0.9998797129790797,Enhancer
