index,count,pval,context
Body,135/441,0.03804124376477666,relativeGene
TSS1500,39/441,0.9541738845279373,relativeGene
3'UTR,11/441,0.7483431183743094,relativeGene
5'UTR,34/441,0.002176359835482166,relativeGene
TSS200,24/441,0.9978995177473758,relativeGene
1stExon,8/441,0.6761601886691975,relativeGene
Unclassified_Cell_type_specific,32/441,1.0,regulatoryFeature
Promoter_Associated,20/441,1.0,regulatoryFeature
Unclassified,15/441,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/441,0.9999983855961917,regulatoryFeature
N_Shore,48/441,0.9999999564901991,relativeIsland
S_Shore,43/441,0.9999323977731585,relativeIsland
Island,88/441,1.0,relativeIsland
N_Shelf,23/441,0.9914883003575506,relativeIsland
S_Shelf,19/441,0.9954960993163713,relativeIsland
True,50/441,0.7547197043221031,DHS
False,391/441,0.2942364251394235,DHS
True,179/441,1.4675829248066068e-20,Enhancer
False,262/441,1.0,Enhancer
