index,count,pval,context
Body,470/1358,9.115460395857115e-11,relativeGene
3'UTR,46/1358,0.18184776099211164,relativeGene
TSS1500,248/1358,1.1423703613151052e-14,relativeGene
1stExon,41/1358,0.009525687029823586,relativeGene
5'UTR,106/1358,8.376135520312457e-08,relativeGene
TSS200,63/1358,0.9999999996744717,relativeGene
Unclassified,90/1358,1.0,regulatoryFeature
Unclassified_Cell_type_specific,182/1358,0.9999999999999974,regulatoryFeature
Gene_Associated_Cell_type_specific,4/1358,0.9998899485127334,regulatoryFeature
Promoter_Associated_Cell_type_specific,25/1358,0.9999544079802789,regulatoryFeature
Promoter_Associated,124/1358,1.0,regulatoryFeature
NonGene_Associated,4/1358,0.9940772385903461,regulatoryFeature
Gene_Associated,3/1358,0.9979203104627817,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/1358,0.8287535127923947,regulatoryFeature
S_Shore,167/1358,0.9999249513467154,relativeIsland
Island,262/1358,1.0,relativeIsland
N_Shore,259/1358,0.8805910533557593,relativeIsland
S_Shelf,59/1358,0.9999953897395214,relativeIsland
N_Shelf,67/1358,0.9999972675599773,relativeIsland
True,187/1358,0.057616557737794644,DHS
False,1171/1358,0.9510569291978502,DHS
True,353/1358,8.423716766607686e-06,Enhancer
False,1005/1358,0.9999936850900917,Enhancer
