index,count,pval,context
Body,131/324,6.016214198950715e-08,relativeGene
3'UTR,8/324,0.7371255376003986,relativeGene
TSS200,16/324,0.9978293891279671,relativeGene
5'UTR,36/324,9.421078441851668e-07,relativeGene
TSS1500,31/324,0.8472133938276085,relativeGene
1stExon,9/324,0.2182034293998821,relativeGene
Unclassified_Cell_type_specific,37/324,0.9999993917244925,regulatoryFeature
Unclassified,21/324,0.9999999994856638,regulatoryFeature
Gene_Associated_Cell_type_specific,4/324,0.5150362134162694,regulatoryFeature
Promoter_Associated,27/324,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,7/324,0.9482913370158486,regulatoryFeature
S_Shore,36/324,0.9943641594901188,relativeIsland
Island,73/324,1.0,relativeIsland
N_Shore,54/324,0.9583123087753029,relativeIsland
N_Shelf,24/324,0.6887099152662263,relativeIsland
S_Shelf,11/324,0.998819687344797,relativeIsland
True,60/324,0.0008469217874077279,DHS
False,264/324,0.9994987708866431,DHS
True,73/324,0.2812037154960438,Enhancer
False,251/324,0.7621646611429819,Enhancer
