index,count,pval,context
TSS200,11/203,0.977923665424636,relativeGene
5'UTR,11/203,0.31867763802638654,relativeGene
Body,87/203,5.148606766718069e-07,relativeGene
3'UTR,6/203,0.5507332115022738,relativeGene
TSS1500,11/203,0.9985541311540846,relativeGene
1stExon,3/203,0.7838402382317328,relativeGene
Unclassified_Cell_type_specific,19/203,0.9999989048890582,regulatoryFeature
Promoter_Associated,16/203,1.0,regulatoryFeature
Unclassified,4/203,0.9999999999999402,regulatoryFeature
Promoter_Associated_Cell_type_specific,3/203,0.9783583189140865,regulatoryFeature
Gene_Associated_Cell_type_specific,1/203,0.9053734633786549,regulatoryFeature
N_Shelf,9/203,0.9846756603888919,relativeIsland
N_Shore,19/203,0.9999923696459296,relativeIsland
Island,56/203,0.9999999996604549,relativeIsland
S_Shelf,9/203,0.9601943951771058,relativeIsland
S_Shore,22/203,0.984416241057843,relativeIsland
True,25/203,0.5322912286549142,DHS
False,178/203,0.5526455689585766,DHS
True,62/203,0.000997289004720825,Enhancer
False,141/203,0.9994207836631799,Enhancer
