index,count,pval,context
Body,185/345,4.070663050694238e-26,relativeGene
3'UTR,17/345,0.027988977458167086,relativeGene
1stExon,7/345,0.5555384889769206,relativeGene
5'UTR,13/345,0.7908904108656981,relativeGene
TSS1500,26/345,0.9907232462613323,relativeGene
TSS200,14/345,0.9998672121958858,relativeGene
Unclassified,16/345,0.9999999999999742,regulatoryFeature
Unclassified_Cell_type_specific,33/345,0.9999999990942949,regulatoryFeature
Promoter_Associated,15/345,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,4/345,0.9985750371883622,regulatoryFeature
Island,62/345,1.0,relativeIsland
N_Shore,51/345,0.996672354387632,relativeIsland
S_Shelf,12/345,0.9988777284273036,relativeIsland
N_Shelf,10/345,0.9999795135652472,relativeIsland
S_Shore,38/345,0.9961548620170633,relativeIsland
True,44/345,0.42678367874564493,DHS
False,301/345,0.6355987854328222,DHS
True,63/345,0.9136674902126243,Enhancer
False,282/345,0.10992404056085754,Enhancer
