index,count,pval,context
Body,129/390,0.0032114790241283583,relativeGene
TSS1500,40/390,0.7463402826052442,relativeGene
3'UTR,13/390,0.3611248082337271,relativeGene
5'UTR,23/390,0.12447869528084242,relativeGene
TSS200,34/390,0.5987718855202466,relativeGene
1stExon,34/390,2.417771482563815e-12,relativeGene
Unclassified_Cell_type_specific,64/390,0.9956847457759745,regulatoryFeature
Promoter_Associated,17/390,1.0,regulatoryFeature
Unclassified,22/390,0.9999999999998165,regulatoryFeature
Gene_Associated_Cell_type_specific,1/390,0.9892441527182382,regulatoryFeature
Promoter_Associated_Cell_type_specific,1/390,0.9999993988471247,regulatoryFeature
Island,152/390,0.9999423970887635,relativeIsland
N_Shore,54/390,0.9996402579472293,relativeIsland
S_Shore,27/390,0.9999999718443768,relativeIsland
S_Shelf,15/390,0.9980680971476371,relativeIsland
N_Shelf,14/390,0.9998847642247964,relativeIsland
True,85/390,1.1566207906038427e-07,DHS
False,305/390,0.9999999432001203,DHS
True,110/390,0.000519816301324074,Enhancer
False,280/390,0.9996575318520565,Enhancer
