index,count,pval,context
Body,102/306,0.00621680824474197,relativeGene
TSS200,13/306,0.9995115793731021,relativeGene
3'UTR,10/306,0.4110598068053383,relativeGene
TSS1500,47/306,0.016321496547275022,relativeGene
5'UTR,28/306,0.00040618858392101325,relativeGene
1stExon,8/306,0.28709393267352656,relativeGene
Unclassified_Cell_type_specific,50/306,0.9911287741098533,regulatoryFeature
Gene_Associated_Cell_type_specific,4/306,0.47091000237571373,regulatoryFeature
Promoter_Associated_Cell_type_specific,6/306,0.965489386529915,regulatoryFeature
Unclassified,16/306,0.9999999999905687,regulatoryFeature
Promoter_Associated,20/306,1.0,regulatoryFeature
Gene_Associated,1/306,0.9025152737157882,regulatoryFeature
Island,73/306,1.0,relativeIsland
S_Shelf,22/306,0.5359999866642715,relativeIsland
S_Shore,32/306,0.9975650213919339,relativeIsland
N_Shelf,14/306,0.9937422855274994,relativeIsland
N_Shore,42/306,0.9989189947299821,relativeIsland
True,39/306,0.4356457624255438,DHS
False,267/306,0.6308868761478343,DHS
True,74/306,0.10524853350219321,Enhancer
False,232/306,0.9173997223858117,Enhancer
