index,count,pval,context
Body,596/1814,4.101737826355985e-09,relativeGene
3'UTR,73/1814,0.0051848916403420585,relativeGene
1stExon,59/1814,0.0004168734038570563,relativeGene
5'UTR,160/1814,3.641991084538929e-15,relativeGene
TSS1500,279/1814,4.0899882762903184e-08,relativeGene
TSS200,78/1814,0.9999999999999958,relativeGene
Promoter_Associated_Cell_type_specific,28/1814,0.9999999619991439,regulatoryFeature
Unclassified_Cell_type_specific,214/1814,1.0,regulatoryFeature
Unclassified,90/1814,1.0,regulatoryFeature
Promoter_Associated,104/1814,1.0,regulatoryFeature
NonGene_Associated,2/1814,0.9999914528055086,regulatoryFeature
Gene_Associated_Cell_type_specific,12/1814,0.9874019351654963,regulatoryFeature
Gene_Associated,2/1814,0.9999857018153578,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/1814,0.9056164623850061,regulatoryFeature
S_Shelf,111/1814,0.9695626495975084,relativeIsland
N_Shelf,111/1814,0.999200279032398,relativeIsland
N_Shore,225/1814,1.0,relativeIsland
Island,340/1814,1.0,relativeIsland
S_Shore,163/1814,1.0,relativeIsland
True,229/1814,0.35573502610453556,DHS
False,1585/1814,0.67037561462246,DHS
True,538/1814,4.8891108966454615e-18,Enhancer
False,1276/1814,1.0,Enhancer
