index,count,pval,context
Body,71/180,0.00013825883730208857,relativeGene
TSS200,8/180,0.9931088403057704,relativeGene
3'UTR,5/180,0.6116321652806715,relativeGene
5'UTR,15/180,0.01794871625690533,relativeGene
TSS1500,14/180,0.9486742674397741,relativeGene
1stExon,1/180,0.97536489393266,relativeGene
Promoter_Associated,7/180,1.0,regulatoryFeature
Unclassified_Cell_type_specific,19/180,0.9999670576667306,regulatoryFeature
Unclassified,1/180,0.9999999999999997,regulatoryFeature
Promoter_Associated_Cell_type_specific,6/180,0.6327088530204188,regulatoryFeature
S_Shelf,14/180,0.4235650042535739,relativeIsland
N_Shelf,7/180,0.9914074235174053,relativeIsland
Island,36/180,0.9999999999999996,relativeIsland
N_Shore,16/180,0.9999905426922848,relativeIsland
S_Shore,21/180,0.9556850673636145,relativeIsland
True,26/180,0.22139486678819562,DHS
False,154/180,0.8374410377586059,DHS
True,62/180,2.374650468280306e-05,Enhancer
False,118/180,0.9999883763805575,Enhancer
