index,count,pval,context
TSS200,43/629,0.9781603759693296,relativeGene
Body,180/629,0.1523670881096666,relativeGene
3'UTR,18/629,0.5774091870116778,relativeGene
TSS1500,82/629,0.08371286492235011,relativeGene
1stExon,23/629,0.005893881698356644,relativeGene
5'UTR,44/629,0.0035787893760036256,relativeGene
Promoter_Associated,25/629,1.0,regulatoryFeature
Unclassified,22/629,1.0,regulatoryFeature
Unclassified_Cell_type_specific,62/629,0.9999999999999983,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/629,0.5576234573496812,regulatoryFeature
Gene_Associated_Cell_type_specific,1/629,0.9993345027089086,regulatoryFeature
Promoter_Associated_Cell_type_specific,6/629,0.9999931571432025,regulatoryFeature
Gene_Associated,1/629,0.9916877878099883,regulatoryFeature
Island,93/629,1.0,relativeIsland
N_Shelf,32/629,0.9984620258270407,relativeIsland
S_Shelf,38/629,0.8887088501063943,relativeIsland
N_Shore,111/629,0.958658462536913,relativeIsland
S_Shore,75/629,0.9980009564997667,relativeIsland
True,77/629,0.5412541117904874,DHS
False,552/629,0.5071733019314717,DHS
True,194/629,6.346200939960963e-09,Enhancer
False,435/629,0.9999999962592475,Enhancer
