index,count,pval,context
Body,366/1158,0.00012392017234899976,relativeGene
TSS1500,123/1158,0.7486249609103188,relativeGene
5'UTR,70/1158,0.010765887745676028,relativeGene
1stExon,29/1158,0.15245430178355887,relativeGene
3'UTR,32/1158,0.661396522070754,relativeGene
TSS200,46/1158,0.9999999999896796,relativeGene
Unclassified_Cell_type_specific,106/1158,1.0,regulatoryFeature
Promoter_Associated,63/1158,1.0,regulatoryFeature
Unclassified,62/1158,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,8/1158,0.9999999999789542,regulatoryFeature
Gene_Associated_Cell_type_specific,2/1158,0.9999797264487895,regulatoryFeature
NonGene_Associated,1/1158,0.9998972779940781,regulatoryFeature
N_Shelf,59/1158,0.9999640612551769,relativeIsland
S_Shore,106/1158,0.9999999999937894,relativeIsland
N_Shore,140/1158,0.9999999999999503,relativeIsland
S_Shelf,39/1158,0.9999999925684447,relativeIsland
Island,182/1158,1.0,relativeIsland
True,128/1158,0.9139124923583577,DHS
False,1030/1158,0.10152246137980883,DHS
True,446/1158,9.607457547246549e-42,Enhancer
False,712/1158,1.0,Enhancer
