index,count,pval,context
TSS1500,132/1215,0.6601685910164377,relativeGene
Body,395/1215,4.436420186652036e-06,relativeGene
TSS200,49/1215,0.999999999993483,relativeGene
5'UTR,75/1215,0.005351206521003594,relativeGene
1stExon,20/1215,0.8582049342513152,relativeGene
3'UTR,56/1215,0.0008204252929609695,relativeGene
Promoter_Associated,60/1215,1.0,regulatoryFeature
Unclassified_Cell_type_specific,122/1215,1.0,regulatoryFeature
Unclassified,57/1215,1.0,regulatoryFeature
NonGene_Associated,1/1215,0.9999347413216694,regulatoryFeature
Promoter_Associated_Cell_type_specific,5/1215,0.9999999999999927,regulatoryFeature
Gene_Associated,3/1215,0.9949187924162884,regulatoryFeature
Gene_Associated_Cell_type_specific,2/1215,0.9999891067243081,regulatoryFeature
N_Shore,153/1215,0.9999999999994804,relativeIsland
S_Shelf,66/1215,0.9944763674245267,relativeIsland
N_Shelf,71/1215,0.9985682743355759,relativeIsland
Island,165/1215,1.0,relativeIsland
S_Shore,131/1215,0.999999882778412,relativeIsland
True,134/1215,0.9227745902695792,DHS
False,1081/1215,0.09113653861456464,DHS
True,446/1215,6.724787054990482e-36,Enhancer
False,769/1215,1.0,Enhancer
