index,count,pval,context
Body,216/750,0.10760734813664034,relativeGene
TSS1500,79/750,0.7365381400720284,relativeGene
5'UTR,70/750,1.826814267312149e-08,relativeGene
TSS200,41/750,0.999878072514507,relativeGene
1stExon,26/750,0.007021884572477737,relativeGene
3'UTR,15/750,0.9553974644989696,relativeGene
Promoter_Associated,36/750,1.0,regulatoryFeature
Unclassified_Cell_type_specific,58/750,1.0,regulatoryFeature
Unclassified,33/750,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,8/750,0.9999962549939214,regulatoryFeature
NonGene_Associated_Cell_type_specific,2/750,0.2531964635996643,regulatoryFeature
Gene_Associated_Cell_type_specific,4/750,0.9738170369259619,regulatoryFeature
NonGene_Associated,2/750,0.9816470570432005,regulatoryFeature
Island,115/750,1.0,relativeIsland
S_Shelf,32/750,0.9996833814264118,relativeIsland
S_Shore,68/750,0.9999999850094995,relativeIsland
N_Shore,115/750,0.9998086887719254,relativeIsland
N_Shelf,32/750,0.9999866735221541,relativeIsland
True,100/750,0.21278402790479445,DHS
False,650/750,0.8173926312453014,DHS
True,253/750,7.101006259039486e-16,Enhancer
False,497/750,0.9999999999999998,Enhancer
