index,count,pval,context
1stExon,29/869,0.007644532844187011,relativeGene
Body,271/869,0.0019049614325943763,relativeGene
5'UTR,84/869,1.4073499525314917e-10,relativeGene
3'UTR,34/869,0.059141947420971834,relativeGene
TSS1500,133/869,0.00014540371033747689,relativeGene
TSS200,52/869,0.9995644684285189,relativeGene
Promoter_Associated_Cell_type_specific,9/869,0.9999994686551411,regulatoryFeature
Promoter_Associated,65/869,1.0,regulatoryFeature
Unclassified_Cell_type_specific,94/869,1.0,regulatoryFeature
Unclassified,52/869,1.0,regulatoryFeature
NonGene_Associated,4/869,0.91097837123155,regulatoryFeature
Gene_Associated_Cell_type_specific,3/869,0.9974412666753264,regulatoryFeature
Gene_Associated,3/869,0.9603165195338916,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/869,0.6761869432020939,regulatoryFeature
S_Shelf,43/869,0.997241020196464,relativeIsland
S_Shore,118/869,0.974347185490356,relativeIsland
N_Shore,120/869,0.9999997626840362,relativeIsland
N_Shelf,46/869,0.999323066989246,relativeIsland
Island,117/869,1.0,relativeIsland
True,127/869,0.024160729490653444,DHS
False,742/869,0.9809095785897378,DHS
True,327/869,5.781741517331623e-29,Enhancer
False,542/869,1.0,Enhancer
