index,count,pval,context
Body,223/691,0.0006952732661624061,relativeGene
TSS1500,80/691,0.3955175059002072,relativeGene
5'UTR,55/691,5.5333379363253844e-05,relativeGene
TSS200,38/691,0.9997591695775527,relativeGene
1stExon,29/691,0.0002698187220945864,relativeGene
3'UTR,10/691,0.9962264128147963,relativeGene
Unclassified_Cell_type_specific,81/691,0.9999999999953503,regulatoryFeature
Promoter_Associated,34/691,1.0,regulatoryFeature
Unclassified,26/691,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,12/691,0.9987235614707811,regulatoryFeature
Gene_Associated_Cell_type_specific,2/691,0.9970592612187681,regulatoryFeature
NonGene_Associated,1/691,0.9957987486968198,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/691,0.5918621117031663,regulatoryFeature
S_Shelf,31/691,0.9987501358706573,relativeIsland
N_Shore,126/691,0.9219741175091487,relativeIsland
S_Shore,88/691,0.9914852173635098,relativeIsland
Island,122/691,1.0,relativeIsland
N_Shelf,20/691,0.999999995295733,relativeIsland
True,100/691,0.050204010982756744,DHS
False,591/691,0.9602401979622602,DHS
True,218/691,8.625905553097345e-11,Enhancer
False,473/691,0.9999999999506983,Enhancer
