index,count,pval,context
Body,218/804,0.415190715382096,relativeGene
1stExon,44/804,7.009978861097869e-09,relativeGene
5'UTR,76/804,2.697308928121098e-09,relativeGene
TSS1500,106/804,0.04464288149757287,relativeGene
TSS200,56/804,0.9833549734960869,relativeGene
3'UTR,11/804,0.9988019973359213,relativeGene
Promoter_Associated,30/804,1.0,regulatoryFeature
Unclassified,25/804,1.0,regulatoryFeature
Unclassified_Cell_type_specific,105/804,0.9999999998362052,regulatoryFeature
Promoter_Associated_Cell_type_specific,10/804,0.9999889320206623,regulatoryFeature
Gene_Associated_Cell_type_specific,2/804,0.9990972849159105,regulatoryFeature
Island,208/804,1.0,relativeIsland
N_Shelf,23/804,0.9999999997677564,relativeIsland
S_Shelf,27/804,0.9999989805372415,relativeIsland
N_Shore,134/804,0.996260548540974,relativeIsland
S_Shore,98/804,0.9987416769838655,relativeIsland
True,114/804,0.06223360915671613,DHS
False,690/804,0.949439091379193,DHS
True,233/804,7.682377488948531e-08,Enhancer
False,571/804,0.9999999504779035,Enhancer
