index,count,pval,context
3'UTR,12/343,0.31019086701976284,relativeGene
Body,167/343,3.611977561630446e-18,relativeGene
TSS1500,27/343,0.9832961592724048,relativeGene
1stExon,8/343,0.39880409014384527,relativeGene
TSS200,20/343,0.987808281489189,relativeGene
5'UTR,11/343,0.9125434371366137,relativeGene
Unclassified_Cell_type_specific,59/343,0.9816807918698268,regulatoryFeature
Unclassified,15/343,0.9999999999999929,regulatoryFeature
Promoter_Associated,17/343,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/343,0.999953148074357,regulatoryFeature
N_Shore,36/343,0.999999619955577,relativeIsland
S_Shore,41/343,0.9836789823918217,relativeIsland
S_Shelf,15/343,0.9883458897543357,relativeIsland
Island,74/343,1.0,relativeIsland
N_Shelf,12/343,0.999804061176531,relativeIsland
True,30/343,0.9853012242969298,DHS
False,313/343,0.022916831710655672,DHS
True,45/343,0.9999485142277579,Enhancer
False,298/343,9.414384831115538e-05,Enhancer
