index,count,pval,context
5'UTR,19/219,0.0056337427985632405,relativeGene
Body,78/219,0.0023748678803451476,relativeGene
3'UTR,8/219,0.3162009701983596,relativeGene
TSS1500,26/219,0.40809187528419205,relativeGene
TSS200,8/219,0.9993587757037881,relativeGene
1stExon,4/219,0.6533632181559412,relativeGene
Promoter_Associated,16/219,1.0,regulatoryFeature
Unclassified_Cell_type_specific,34/219,0.9904273542296976,regulatoryFeature
Unclassified,9/219,0.9999999998811715,regulatoryFeature
Promoter_Associated_Cell_type_specific,1/219,0.9996775579838914,regulatoryFeature
Gene_Associated,1/219,0.810947787893242,regulatoryFeature
N_Shore,34/219,0.9708232086450563,relativeIsland
N_Shelf,15/219,0.7740640533954517,relativeIsland
S_Shelf,11/219,0.92269563639395,relativeIsland
Island,36/219,1.0,relativeIsland
S_Shore,27/219,0.9418575391757172,relativeIsland
True,26/219,0.6101104632541632,DHS
False,193/219,0.4713067441288874,DHS
True,49/219,0.34500944111694165,Enhancer
False,170/219,0.7129610397151451,Enhancer
