index,count,pval,context
5'UTR,106/1019,5.94254231707779e-15,relativeGene
TSS200,60/1019,0.9999000788531996,relativeGene
Body,359/1019,1.4379444683685084e-09,relativeGene
TSS1500,149/1019,0.000494967495824421,relativeGene
3'UTR,36/1019,0.15064222727669063,relativeGene
1stExon,25/1019,0.19899875729943048,relativeGene
Unclassified,63/1019,1.0,regulatoryFeature
Unclassified_Cell_type_specific,96/1019,1.0,regulatoryFeature
Promoter_Associated,76/1019,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,17/1019,0.9999214188472306,regulatoryFeature
Gene_Associated_Cell_type_specific,7/1019,0.9491291747875377,regulatoryFeature
Gene_Associated,3/1019,0.9833635215509128,regulatoryFeature
S_Shelf,55/1019,0.9913701852259186,relativeIsland
S_Shore,114/1019,0.9999930793552707,relativeIsland
N_Shore,179/1019,0.987984007346105,relativeIsland
Island,141/1019,1.0,relativeIsland
N_Shelf,50/1019,0.9999662968436958,relativeIsland
True,114/1019,0.8750817793664508,DHS
False,905/1019,0.1462433740533039,DHS
True,370/1019,4.93504555474076e-29,Enhancer
False,649/1019,1.0,Enhancer
