index,count,pval,context
TSS200,28/306,0.48848966147297135,relativeGene
Body,106/306,0.0013823033955991278,relativeGene
5'UTR,25/306,0.0037296219316728277,relativeGene
3'UTR,10/306,0.4110598068053383,relativeGene
TSS1500,24/306,0.9790676371114937,relativeGene
1stExon,8/306,0.28709393267352656,relativeGene
Unclassified_Cell_type_specific,30/306,0.9999999853901851,regulatoryFeature
Gene_Associated_Cell_type_specific,1/306,0.9714252607613756,regulatoryFeature
Promoter_Associated,24/306,1.0,regulatoryFeature
Unclassified,12/306,0.9999999999999831,regulatoryFeature
Promoter_Associated_Cell_type_specific,4/306,0.995703335806809,regulatoryFeature
N_Shore,34/306,0.9999935528936547,relativeIsland
N_Shelf,13/306,0.9970358756574087,relativeIsland
Island,104/306,0.9999999054969271,relativeIsland
S_Shore,25/306,0.9999783997665715,relativeIsland
S_Shelf,12/306,0.9940967718118376,relativeIsland
True,50/306,0.023081394735946923,DHS
False,256/306,0.984394325436794,DHS
True,87/306,0.0014228853111318337,Enhancer
False,219/306,0.9990789768621889,Enhancer
