index,count,pval,context
Body,271/727,3.190008298984437e-10,relativeGene
TSS1500,84/727,0.3995773953383708,relativeGene
5'UTR,49/727,0.004534071844439336,relativeGene
3'UTR,16/727,0.9058326543750632,relativeGene
TSS200,31/727,0.9999996853212062,relativeGene
1stExon,16/727,0.4113910772387385,relativeGene
Unclassified_Cell_type_specific,88/727,0.999999999989481,regulatoryFeature
Promoter_Associated,38/727,1.0,regulatoryFeature
Unclassified,19/727,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,8/727,0.9999929172211854,regulatoryFeature
NonGene_Associated,2/727,0.9785521825861305,regulatoryFeature
Gene_Associated_Cell_type_specific,3/727,0.9902743114232774,regulatoryFeature
Gene_Associated,1/727,0.9960653618812626,regulatoryFeature
Island,121/727,1.0,relativeIsland
N_Shore,115/727,0.9991824412648439,relativeIsland
S_Shore,95/727,0.9855730823255447,relativeIsland
S_Shelf,39/727,0.9805086990702457,relativeIsland
N_Shelf,26/727,0.9999997003936338,relativeIsland
True,99/727,0.15601842792526288,DHS
False,628/727,0.8687863799399755,DHS
True,220/727,3.956780082521925e-09,Enhancer
False,507/727,0.9999999976001488,Enhancer
