index,count,pval,context
TSS1500,31/412,0.9948996447248382,relativeGene
Body,147/412,4.057994213629369e-05,relativeGene
1stExon,7/412,0.7345871129146666,relativeGene
3'UTR,9/412,0.8555632719432651,relativeGene
5'UTR,28/412,0.023796291232845355,relativeGene
TSS200,12/412,0.9999997869795292,relativeGene
Unclassified_Cell_type_specific,45/412,0.9999999955140642,regulatoryFeature
Promoter_Associated,25/412,1.0,regulatoryFeature
Unclassified,18/412,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/412,0.9999956008327974,regulatoryFeature
Island,114/412,1.0,relativeIsland
N_Shore,59/412,0.9993359944288029,relativeIsland
N_Shelf,13/412,0.9999869740471234,relativeIsland
S_Shelf,23/412,0.9190669621027372,relativeIsland
S_Shore,25/412,0.9999999996949992,relativeIsland
True,51/412,0.5073353729532583,DHS
False,361/412,0.5522272397347259,DHS
True,138/412,3.557613896704905e-09,Enhancer
False,274/412,0.9999999981486623,Enhancer
