index,count,pval,context
TSS1500,247/1566,2.8779356775653908e-08,relativeGene
Body,498/1566,4.484649487608467e-06,relativeGene
3'UTR,58/1566,0.046081710597534506,relativeGene
1stExon,36/1566,0.2530470093297982,relativeGene
5'UTR,132/1566,1.8808361040051447e-11,relativeGene
TSS200,77/1566,0.9999999996446788,relativeGene
Promoter_Associated,116/1566,1.0,regulatoryFeature
Unclassified_Cell_type_specific,142/1566,1.0,regulatoryFeature
Gene_Associated,6/1566,0.978567093399045,regulatoryFeature
Unclassified,91/1566,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,15/1566,0.7993923760011822,regulatoryFeature
NonGene_Associated,4/1566,0.9983301995672055,regulatoryFeature
Promoter_Associated_Cell_type_specific,21/1566,0.9999999878353932,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/1566,0.8694750720961448,regulatoryFeature
N_Shore,231/1566,0.9999999949515748,relativeIsland
S_Shore,175/1566,0.9999999650587544,relativeIsland
N_Shelf,93/1566,0.9993674995920738,relativeIsland
S_Shelf,93/1566,0.9792541411016062,relativeIsland
Island,255/1566,1.0,relativeIsland
True,170/1566,0.9659789260780356,DHS
False,1396/1566,0.040502132257683815,DHS
True,494/1566,2.5402292955559253e-22,Enhancer
False,1072/1566,1.0,Enhancer
