index,count,pval,context
Body,298/904,1.8975895269946082e-05,relativeGene
TSS1500,100/904,0.5698486152511876,relativeGene
TSS200,48/904,0.9999872904682883,relativeGene
1stExon,34/904,0.000615683628011751,relativeGene
5'UTR,64/904,0.00040027244220085207,relativeGene
3'UTR,29/904,0.34098441413094416,relativeGene
Promoter_Associated,28/904,1.0,regulatoryFeature
Gene_Associated,1/904,0.9989819327203462,regulatoryFeature
Unclassified,44/904,1.0,regulatoryFeature
Unclassified_Cell_type_specific,67/904,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,10/904,0.9999992291249243,regulatoryFeature
NonGene_Associated,4/904,0.9254293674524001,regulatoryFeature
Gene_Associated_Cell_type_specific,4/904,0.9928319233597392,regulatoryFeature
NonGene_Associated_Cell_type_specific,2/904,0.32643307774354474,regulatoryFeature
N_Shore,137/904,0.9999729039620316,relativeIsland
N_Shelf,53/904,0.994769095254658,relativeIsland
S_Shelf,44/904,0.998330992521568,relativeIsland
S_Shore,76/904,0.9999999999907678,relativeIsland
Island,139/904,1.0,relativeIsland
True,114/904,0.40913613331115334,DHS
False,790/904,0.6294367595783812,DHS
True,326/904,3.246452933741362e-25,Enhancer
False,578/904,1.0,Enhancer
