index,count,pval,context
Body,158/353,2.600346737838352e-13,relativeGene
3'UTR,15/353,0.10076972711474082,relativeGene
5'UTR,7/353,0.9966699735556022,relativeGene
TSS1500,36/353,0.7493810138420511,relativeGene
TSS200,13/353,0.9999691672749047,relativeGene
1stExon,6/353,0.7254008228198369,relativeGene
Unclassified_Cell_type_specific,37/353,0.9999999873434048,regulatoryFeature
Unclassified,20/353,0.9999999999974707,regulatoryFeature
Promoter_Associated_Cell_type_specific,8/353,0.9409143922173216,regulatoryFeature
Promoter_Associated,29/353,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,1/353,0.9834582563463662,regulatoryFeature
Island,54/353,1.0,relativeIsland
N_Shore,48/353,0.9995982384235212,relativeIsland
S_Shore,49/353,0.8673676433686515,relativeIsland
S_Shelf,11/353,0.9996937148295519,relativeIsland
N_Shelf,10/353,0.9999871999062026,relativeIsland
True,27/353,0.9982297845144856,DHS
False,326/353,0.0031587082121058542,DHS
True,78/353,0.34032335218155557,Enhancer
False,275/353,0.7056025829241239,Enhancer
