index,count,pval,context
3'UTR,3/66,0.30647177657439567,relativeGene
Body,17/66,0.6167887509531429,relativeGene
TSS1500,13/66,0.02998184603167482,relativeGene
5'UTR,3/66,0.581840895486279,relativeGene
TSS200,11/66,0.032476557624568164,relativeGene
1stExon,2/66,0.3898513896227027,relativeGene
Promoter_Associated,12/66,0.9999999996156178,regulatoryFeature
Unclassified_Cell_type_specific,11/66,0.8712960706256383,regulatoryFeature
Gene_Associated_Cell_type_specific,1/66,0.5352568271538677,regulatoryFeature
Unclassified,3/66,0.9997412989372836,regulatoryFeature
S_Shore,9/66,0.7417449695548433,relativeIsland
S_Shelf,4/66,0.7091827936045091,relativeIsland
Island,20/66,0.9991444970993344,relativeIsland
N_Shelf,8/66,0.15786427901367928,relativeIsland
N_Shore,14/66,0.47666311432787833,relativeIsland
True,8/66,0.57527427661072,DHS
False,58/66,0.5734359985222927,DHS
True,13/66,0.656304603895338,Enhancer
False,53/66,0.46168136068468246,Enhancer
