index,count,pval,context
1stExon,3/52,0.08950288663337416,relativeGene
TSS1500,5/52,0.7064630370630245,relativeGene
Body,18/52,0.1305331005073642,relativeGene
TSS200,9/52,0.04067723007844213,relativeGene
5'UTR,5/52,0.08656615474748443,relativeGene
Promoter_Associated,4/52,0.9999999999998985,regulatoryFeature
Unclassified_Cell_type_specific,6/52,0.9799621880263893,regulatoryFeature
Unclassified,2/52,0.9995691199501611,regulatoryFeature
Island,24/52,0.6855416832744583,relativeIsland
S_Shore,4/52,0.9744799261835213,relativeIsland
N_Shore,13/52,0.24634991517971658,relativeIsland
N_Shelf,2/52,0.9286470804213984,relativeIsland
S_Shelf,1/52,0.9795405558140065,relativeIsland
True,12/52,0.022130510427583818,DHS
False,40/52,0.9909726512852849,DHS
True,8/52,0.8838521972984607,Enhancer
False,44/52,0.2039291360842205,Enhancer
