index,count,pval,context
Body,247/847,0.05988794369467198,relativeGene
TSS200,79/847,0.3806679622898182,relativeGene
TSS1500,133/847,4.600374926609242e-05,relativeGene
5'UTR,93/847,1.077052390871653e-14,relativeGene
3'UTR,28/847,0.28896934001094177,relativeGene
1stExon,31/847,0.00157871533590279,relativeGene
Unclassified_Cell_type_specific,77/847,1.0,regulatoryFeature
Promoter_Associated,58/847,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,14/847,0.999758297565313,regulatoryFeature
NonGene_Associated,5/847,0.7962861544984354,regulatoryFeature
Gene_Associated_Cell_type_specific,4/847,0.9883112718126601,regulatoryFeature
Unclassified,46/847,1.0,regulatoryFeature
Gene_Associated,4/847,0.8836235948792196,regulatoryFeature
N_Shore,113/847,0.9999999557320068,relativeIsland
S_Shore,103/847,0.9991068017475296,relativeIsland
Island,223/847,1.0,relativeIsland
S_Shelf,23/847,0.9999999969970759,relativeIsland
N_Shelf,25/847,0.9999999998067877,relativeIsland
True,144/847,4.403618363467897e-05,DHS
False,703/847,0.9999705011722871,DHS
True,292/847,1.5606988374371764e-19,Enhancer
False,555/847,1.0,Enhancer
