index,count,pval,context
TSS200,6/203,0.9998315248665044,relativeGene
Body,54/203,0.5429335222677253,relativeGene
TSS1500,19/203,0.8271042506803761,relativeGene
3'UTR,8/203,0.2487672054485087,relativeGene
1stExon,8/203,0.05747820411831063,relativeGene
5'UTR,11/203,0.31867763802638654,relativeGene
Unclassified_Cell_type_specific,23/203,0.9999533145439364,regulatoryFeature
Promoter_Associated,25/203,1.0,regulatoryFeature
Unclassified,7/203,0.9999999999557967,regulatoryFeature
N_Shore,20/203,0.9999803698002676,relativeIsland
S_Shelf,9/203,0.9601943951771058,relativeIsland
S_Shore,24/203,0.9583205770368067,relativeIsland
N_Shelf,11/203,0.9399881147314891,relativeIsland
Island,43/203,0.9999999999999999,relativeIsland
True,29/203,0.22401967510499243,DHS
False,174/203,0.8322843461649634,DHS
True,65/203,0.00018325586163804418,Enhancer
False,138/203,0.9999001551395805,Enhancer
