index,count,pval,context
Body,976/2491,5.199825465546344e-42,relativeGene
TSS1500,387/2491,3.4144864475078985e-11,relativeGene
TSS200,112/2491,1.0,relativeGene
3'UTR,89/2491,0.037025035054648096,relativeGene
1stExon,88/2491,8.933172799007998e-07,relativeGene
5'UTR,202/2491,5.227358220395531e-15,relativeGene
Unclassified_Cell_type_specific,325/2491,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,30/2491,0.9999999999999741,regulatoryFeature
Promoter_Associated,149/2491,1.0,regulatoryFeature
Unclassified,161/2491,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,18/2491,0.9879844721867392,regulatoryFeature
NonGene_Associated_Cell_type_specific,2/2491,0.8339173251930965,regulatoryFeature
Gene_Associated,10/2491,0.9910122571681383,regulatoryFeature
NonGene_Associated,6/2491,0.9999147023020049,regulatoryFeature
N_Shore,419/2491,0.9999961783475045,relativeIsland
N_Shelf,160/2491,0.9989879249535927,relativeIsland
S_Shore,311/2491,0.9999993800164296,relativeIsland
S_Shelf,132/2491,0.999951004719233,relativeIsland
Island,475/2491,1.0,relativeIsland
True,338/2491,0.03169101790069527,DHS
False,2153/2491,0.9723149801578095,DHS
True,640/2491,1.9174885126789054e-08,Enhancer
False,1851/2491,0.9999999853255928,Enhancer
