index,count,pval,context
TSS200,9/227,0.9988893081126216,relativeGene
Body,103/227,1.2711883160617553e-09,relativeGene
5'UTR,15/227,0.09580937022339908,relativeGene
3'UTR,4/227,0.9026738436340545,relativeGene
TSS1500,12/227,0.9993539898772967,relativeGene
1stExon,1/227,0.9906364674907756,relativeGene
Unclassified_Cell_type_specific,19/227,0.999999975585572,regulatoryFeature
Promoter_Associated,11/227,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,1/227,0.9284072420148526,regulatoryFeature
Promoter_Associated_Cell_type_specific,1/227,0.9997596635206039,regulatoryFeature
Unclassified,11/227,0.99999999913347,regulatoryFeature
N_Shore,34/227,0.9840571155068772,relativeIsland
N_Shelf,13/227,0.9249653772802275,relativeIsland
Island,44/227,1.0,relativeIsland
S_Shore,34/227,0.6748744948223735,relativeIsland
S_Shelf,16/227,0.573290219989004,relativeIsland
True,33/227,0.17836560642140206,DHS
False,194/227,0.8673841820624825,DHS
True,60/227,0.03154157218607094,Enhancer
False,167/227,0.9779312038554631,Enhancer
