index,count,pval,context
TSS1500,162/976,2.805327674748809e-07,relativeGene
Body,322/976,8.472341670419585e-06,relativeGene
3'UTR,37/976,0.07271284074990114,relativeGene
5'UTR,107/976,1.2935531711411466e-16,relativeGene
TSS200,52/976,0.9999931550610575,relativeGene
1stExon,23/976,0.2676868188846473,relativeGene
Unclassified_Cell_type_specific,98/976,1.0,regulatoryFeature
Unclassified,64/976,1.0,regulatoryFeature
Promoter_Associated,85/976,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,17/976,0.9998034039363765,regulatoryFeature
NonGene_Associated,2/976,0.9961605708804342,regulatoryFeature
Gene_Associated_Cell_type_specific,8/976,0.8752038438783524,regulatoryFeature
Gene_Associated,5/976,0.8614901998756819,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/976,0.7182765732542611,regulatoryFeature
N_Shore,157/976,0.9996841696912239,relativeIsland
S_Shore,141/976,0.9018593136851787,relativeIsland
S_Shelf,48/976,0.998541471037908,relativeIsland
Island,109/976,1.0,relativeIsland
N_Shelf,45/976,0.9999915506409546,relativeIsland
True,133/976,0.11652554254436116,DHS
False,843/976,0.9009949559942261,DHS
True,392/976,1.0608557133176824e-41,Enhancer
False,584/976,1.0,Enhancer
