index,count,pval,context
TSS1500,218/1548,0.0002818107122893521,relativeGene
Body,443/1548,0.04968852643567888,relativeGene
3'UTR,45/1548,0.5491433649165609,relativeGene
5'UTR,107/1548,1.7309927385204796e-05,relativeGene
TSS200,109/1548,0.9975263279226942,relativeGene
1stExon,68/1548,7.074460203632387e-09,relativeGene
Unclassified_Cell_type_specific,217/1548,0.999999999999992,regulatoryFeature
Promoter_Associated,103/1548,1.0,regulatoryFeature
Unclassified,94/1548,1.0,regulatoryFeature
NonGene_Associated,1/1548,0.9999954052685683,regulatoryFeature
Promoter_Associated_Cell_type_specific,17/1548,0.9999999998191171,regulatoryFeature
Gene_Associated,3/1548,0.9993834688480892,regulatoryFeature
Gene_Associated_Cell_type_specific,2/1548,0.9999997217342267,regulatoryFeature
S_Shore,177/1548,0.9999997833029599,relativeIsland
Island,510/1548,1.0,relativeIsland
N_Shore,234/1548,0.9999999448548588,relativeIsland
N_Shelf,43/1548,1.0,relativeIsland
S_Shelf,49/1548,0.999999999997873,relativeIsland
True,269/1548,4.796884344282706e-09,DHS
False,1279/1548,0.9999999968393151,DHS
True,507/1548,8.764155320138251e-27,Enhancer
False,1041/1548,1.0,Enhancer
