index,count,pval,context
Body,40/76,1.4840254610587905e-06,relativeGene
TSS1500,9/76,0.4832340562457798,relativeGene
TSS200,3/76,0.971675384294019,relativeGene
3'UTR,4/76,0.1847431075708117,relativeGene
5'UTR,3/76,0.6768702563721588,relativeGene
Unclassified_Cell_type_specific,8/76,0.9963021238225864,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/76,0.7637822996811774,regulatoryFeature
Unclassified,5/76,0.9988402969723731,regulatoryFeature
Promoter_Associated,1/76,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,1/76,0.5862105494732891,regulatoryFeature
Island,5/76,0.9999999999999999,relativeIsland
S_Shore,5/76,0.9957002981254858,relativeIsland
S_Shelf,9/76,0.09566434084126374,relativeIsland
N_Shelf,10/76,0.08226506184084621,relativeIsland
N_Shore,9/76,0.9816004507234325,relativeIsland
True,4/76,0.9879542593200892,DHS
False,72/76,0.0349505752933544,DHS
True,18/76,0.3309733103845242,Enhancer
False,58/76,0.7612143093551252,Enhancer
