index,count,pval,context
Body,523/1591,3.1809034771406525e-08,relativeGene
TSS1500,281/1591,1.422244326342096e-14,relativeGene
3'UTR,60/1591,0.03241414771591986,relativeGene
5'UTR,143/1591,2.3749563903489425e-14,relativeGene
TSS200,62/1591,0.9999999999999993,relativeGene
1stExon,45/1591,0.019377864188564336,relativeGene
Promoter_Associated_Cell_type_specific,28/1591,0.9999955985189831,regulatoryFeature
Gene_Associated_Cell_type_specific,15/1591,0.8173996324573997,regulatoryFeature
Unclassified_Cell_type_specific,194/1591,1.0,regulatoryFeature
Promoter_Associated,115/1591,1.0,regulatoryFeature
Unclassified,104/1591,1.0,regulatoryFeature
Gene_Associated,5/1591,0.9929939381023987,regulatoryFeature
NonGene_Associated,5/1591,0.9950166537227758,regulatoryFeature
N_Shelf,94/1591,0.9995134108547584,relativeIsland
S_Shelf,101/1591,0.9175029566296672,relativeIsland
Island,311/1591,1.0,relativeIsland
N_Shore,239/1591,0.9999999790720177,relativeIsland
S_Shore,192/1591,0.9999937851687444,relativeIsland
True,222/1591,0.02708027262836168,DHS
False,1369/1591,0.977211252403601,DHS
True,443/1591,9.213514315222491e-11,Enhancer
False,1148/1591,0.9999999999368593,Enhancer
