index,count,pval,context
5'UTR,34/604,0.12014076708242598,relativeGene
Body,190/604,0.005446689470199979,relativeGene
1stExon,16/604,0.17557293960292725,relativeGene
TSS200,38/604,0.9937080510651376,relativeGene
TSS1500,89/604,0.004694179666397007,relativeGene
3'UTR,15/604,0.778638813038701,relativeGene
Unclassified_Cell_type_specific,57/604,0.9999999999999996,regulatoryFeature
Unclassified,21/604,1.0,regulatoryFeature
Promoter_Associated,39/604,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,8/604,0.9998104260179623,regulatoryFeature
NonGene_Associated_Cell_type_specific,2/604,0.18428372812152286,regulatoryFeature
NonGene_Associated,1/604,0.9916219881727858,regulatoryFeature
N_Shelf,31/604,0.9978559110720662,relativeIsland
Island,91/604,1.0,relativeIsland
S_Shore,72/604,0.9976329074939775,relativeIsland
N_Shore,118/604,0.6983974000565549,relativeIsland
S_Shelf,18/604,0.999997865270901,relativeIsland
True,79/604,0.3016573857465856,DHS
False,525/604,0.7393609547781104,DHS
True,168/604,5.164714848978045e-05,Enhancer
False,436/604,0.9999649913592976,Enhancer
