index,count,pval,context
TSS1500,70/764,0.9705446161612209,relativeGene
Body,257/764,1.4271034095346076e-05,relativeGene
5'UTR,39/764,0.25053105345563714,relativeGene
TSS200,44/764,0.9996310994481049,relativeGene
1stExon,34/764,2.745451697571664e-05,relativeGene
3'UTR,22/764,0.5673104687377084,relativeGene
Promoter_Associated,40/764,1.0,regulatoryFeature
Unclassified_Cell_type_specific,76/764,1.0,regulatoryFeature
Unclassified,36/764,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,2/764,0.9986257754343618,regulatoryFeature
NonGene_Associated_Cell_type_specific,5/764,0.0033540850154111356,regulatoryFeature
Gene_Associated,1/764,0.9970336479363453,regulatoryFeature
Promoter_Associated_Cell_type_specific,6/764,0.9999998791864808,regulatoryFeature
N_Shelf,40/764,0.9989575367315378,relativeIsland
N_Shore,132/764,0.9849637996127647,relativeIsland
Island,143/764,1.0,relativeIsland
S_Shelf,43/764,0.9645389602686574,relativeIsland
S_Shore,66/764,0.9999999988367224,relativeIsland
True,108/764,0.07204179180492254,DHS
False,656/764,0.9414019304663889,DHS
True,268/764,3.4672859168942984e-19,Enhancer
False,496/764,1.0,Enhancer
