index,count,pval,context
5'UTR,60/736,1.3172697670439636e-05,relativeGene
Body,199/736,0.4383319552355795,relativeGene
3'UTR,18/736,0.8145331417932933,relativeGene
TSS1500,89/736,0.23784893948660718,relativeGene
TSS200,47/736,0.9958981610485387,relativeGene
1stExon,33/736,3.085654447861725e-05,relativeGene
Unclassified_Cell_type_specific,84/736,0.999999999999824,regulatoryFeature
Unclassified,30/736,1.0,regulatoryFeature
Promoter_Associated,38/736,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,13/736,0.9988683863988204,regulatoryFeature
Gene_Associated_Cell_type_specific,2/736,0.9981583112765096,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/736,0.6150481417556665,regulatoryFeature
S_Shelf,29/736,0.9999260448718909,relativeIsland
Island,167/736,1.0,relativeIsland
S_Shore,83/736,0.999858771729171,relativeIsland
N_Shore,118/736,0.9987136787215302,relativeIsland
N_Shelf,27/736,0.999999530756836,relativeIsland
True,93/736,0.4128307786450479,DHS
False,643/736,0.6299288903158273,DHS
True,201/736,3.4661193179933115e-05,Enhancer
False,535/736,0.9999758466981745,Enhancer
