index,count,pval,context
Body,36/141,0.6567069208939653,relativeGene
TSS1500,18/141,0.31509617455138433,relativeGene
3'UTR,4/141,0.5969838399460579,relativeGene
1stExon,6/141,0.06940050020806901,relativeGene
5'UTR,10/141,0.10973874499246228,relativeGene
TSS200,4/141,0.9990544693337325,relativeGene
Unclassified_Cell_type_specific,11/141,0.9999973464992277,regulatoryFeature
Unclassified,6/141,0.9999997919009572,regulatoryFeature
Promoter_Associated,14/141,1.0,regulatoryFeature
S_Shelf,9/141,0.6938430198402514,relativeIsland
N_Shore,15/141,0.9992596527889783,relativeIsland
N_Shelf,7/141,0.9412442542377151,relativeIsland
S_Shore,14/141,0.9846288333929197,relativeIsland
Island,16/141,1.0,relativeIsland
True,11/141,0.9675665644068362,DHS
False,130/141,0.06002472018832712,DHS
True,47/141,0.0004964044726016353,Enhancer
False,94/141,0.9997478994961881,Enhancer
