index,count,pval,context
TSS1500,105/958,0.610015756935548,relativeGene
Body,302/958,0.0005354054664579228,relativeGene
TSS200,57/958,0.9997943760317007,relativeGene
5'UTR,69/958,0.00015143066476936402,relativeGene
1stExon,52/958,4.286658864340113e-10,relativeGene
3'UTR,17/958,0.9913459556587038,relativeGene
Promoter_Associated,39/958,1.0,regulatoryFeature
Unclassified_Cell_type_specific,99/958,1.0,regulatoryFeature
Unclassified,44/958,1.0,regulatoryFeature
NonGene_Associated_Cell_type_specific,6/958,0.0016694584532098015,regulatoryFeature
Promoter_Associated_Cell_type_specific,10/958,0.9999998251440088,regulatoryFeature
NonGene_Associated,6/958,0.7649356739768515,regulatoryFeature
Gene_Associated_Cell_type_specific,2/958,0.9998242618893746,regulatoryFeature
Gene_Associated,2/958,0.9943728677488476,regulatoryFeature
N_Shore,191/958,0.6272665802779005,relativeIsland
S_Shelf,31/958,0.9999999585397886,relativeIsland
S_Shore,85/958,0.9999999999427053,relativeIsland
N_Shelf,31/958,0.9999999997469556,relativeIsland
Island,235/958,1.0,relativeIsland
True,134/958,0.06552318842130023,DHS
False,824/958,0.9457388041801903,DHS
True,314/958,2.695222915301905e-17,Enhancer
False,644/958,1.0,Enhancer
