index,count,pval,context
Body,124/352,0.0002765334722105958,relativeGene
TSS200,22/352,0.9753917274378816,relativeGene
3'UTR,15/352,0.09903055101431915,relativeGene
TSS1500,41/352,0.4206993493638447,relativeGene
5'UTR,18/352,0.3379355380856401,relativeGene
1stExon,15/352,0.006405796958533008,relativeGene
Unclassified_Cell_type_specific,52/352,0.9995374879337388,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/352,0.9999655251678727,regulatoryFeature
Promoter_Associated,13/352,1.0,regulatoryFeature
Unclassified,18/352,0.99999999999982,regulatoryFeature
S_Shelf,14/352,0.9958291056476472,relativeIsland
N_Shore,40/352,0.9999970730640524,relativeIsland
Island,98/352,0.9999999999999994,relativeIsland
S_Shore,33/352,0.9998663200732596,relativeIsland
N_Shelf,9/352,0.9999961088604533,relativeIsland
True,41/352,0.6727186764903751,DHS
False,311/352,0.3887110448789137,DHS
True,81/352,0.20453217607331164,Enhancer
False,271/352,0.8298251215906995,Enhancer
