index,count,pval,context
TSS1500,143/1208,0.2547567357883502,relativeGene
Body,379/1208,0.00018015932484302717,relativeGene
3'UTR,29/1208,0.8860269842035418,relativeGene
1stExon,34/1208,0.03967915986878304,relativeGene
5'UTR,66/1208,0.07402919705945368,relativeGene
TSS200,61/1208,0.9999999146264859,relativeGene
Promoter_Associated,73/1208,1.0,regulatoryFeature
Unclassified_Cell_type_specific,127/1208,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,15/1208,0.9999998828625017,regulatoryFeature
Unclassified,103/1208,1.0,regulatoryFeature
Gene_Associated_Cell_type_specific,1/1208,0.9999992267439339,regulatoryFeature
Gene_Associated,2/1208,0.9989765180235529,regulatoryFeature
N_Shore,204/1208,0.998911211447209,relativeIsland
Island,240/1208,1.0,relativeIsland
S_Shelf,43/1208,0.9999999760831002,relativeIsland
S_Shore,129/1208,0.9999999296519891,relativeIsland
N_Shelf,43/1208,0.9999999999371111,relativeIsland
True,172/1208,0.02499337121622292,DHS
False,1036/1208,0.9795318313140577,DHS
True,421/1208,1.7409004829486368e-28,Enhancer
False,787/1208,1.0,Enhancer
