index,count,pval,context
Body,214/705,0.01725442417711461,relativeGene
5'UTR,77/705,2.4938536971800686e-12,relativeGene
3'UTR,28/705,0.06962935326407688,relativeGene
TSS200,52/705,0.9440814118391779,relativeGene
TSS1500,108/705,0.0005451322734610568,relativeGene
1stExon,12/705,0.7716234804071458,relativeGene
Unclassified_Cell_type_specific,74/705,0.9999999999999976,regulatoryFeature
Promoter_Associated_Cell_type_specific,11/705,0.9996249150381711,regulatoryFeature
Unclassified,48/705,1.0,regulatoryFeature
Promoter_Associated,58/705,1.0,regulatoryFeature
NonGene_Associated,2/705,0.9751221612124403,regulatoryFeature
Gene_Associated_Cell_type_specific,1/705,0.9997255301406986,regulatoryFeature
S_Shelf,25/705,0.9999873901144944,relativeIsland
S_Shore,75/705,0.9999765128010898,relativeIsland
N_Shore,98/705,0.9999961985024873,relativeIsland
Island,96/705,1.0,relativeIsland
N_Shelf,35/705,0.9994545870266223,relativeIsland
True,92/705,0.29295327996543064,DHS
False,613/705,0.744585952768605,DHS
True,283/705,1.4964621650702207e-30,Enhancer
False,422/705,1.0,Enhancer
