index,count,pval,context
Body,435/1414,0.0003882438560256441,relativeGene
3'UTR,55/1414,0.023971078551508113,relativeGene
TSS200,80/1414,0.9999987914558295,relativeGene
TSS1500,178/1414,0.055443491629310476,relativeGene
5'UTR,87/1414,0.0031890219875180064,relativeGene
1stExon,42/1414,0.011312313760449827,relativeGene
Promoter_Associated,110/1414,1.0,regulatoryFeature
Unclassified_Cell_type_specific,140/1414,1.0,regulatoryFeature
Unclassified,80/1414,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,20/1414,0.9999998337706015,regulatoryFeature
NonGene_Associated,2/1414,0.9998353102636229,regulatoryFeature
Gene_Associated,1/1414,0.9999794601804004,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/1414,0.8408208853122441,regulatoryFeature
S_Shore,162/1414,0.9999992302613734,relativeIsland
N_Shelf,72/1414,0.9999941803525204,relativeIsland
S_Shelf,62/1414,0.9999958162416196,relativeIsland
Island,249/1414,1.0,relativeIsland
N_Shore,207/1414,0.9999999864407378,relativeIsland
True,143/1414,0.9957119327778392,DHS
False,1271/1414,0.0054988245651525205,DHS
True,469/1414,3.423966017720705e-26,Enhancer
False,945/1414,1.0,Enhancer
