index,count,pval,context
3'UTR,6/71,0.0180969600065016,relativeGene
Body,18/71,0.6471956068239633,relativeGene
TSS1500,8/71,0.5488392668158596,relativeGene
5'UTR,11/71,0.0003484991895628003,relativeGene
TSS200,7/71,0.45714004155074656,relativeGene
1stExon,2/71,0.42537050583996006,relativeGene
Unclassified_Cell_type_specific,7/71,0.9971634191550356,regulatoryFeature
Promoter_Associated,7/71,0.9999999999999996,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/71,0.730017257053503,regulatoryFeature
Unclassified,3/71,0.999889414185212,regulatoryFeature
Gene_Associated_Cell_type_specific,1/71,0.56147274609915,regulatoryFeature
S_Shore,3/71,0.9995271462742111,relativeIsland
S_Shelf,7/71,0.2498837611897857,relativeIsland
Island,19/71,0.9999467135689977,relativeIsland
N_Shore,11/71,0.8790996664634256,relativeIsland
N_Shelf,7/71,0.3434707625090163,relativeIsland
True,7/71,0.786816023295426,DHS
False,64/71,0.3402154712838691,DHS
True,12/71,0.8440512070467623,Enhancer
False,59/71,0.24056875498685087,Enhancer
