index,count,pval,context
Body,142/427,0.0016626141820817264,relativeGene
TSS1500,56/427,0.12124334946655829,relativeGene
1stExon,14/427,0.05743265197196244,relativeGene
5'UTR,22/427,0.30356928780971615,relativeGene
TSS200,32/427,0.8794151073793179,relativeGene
3'UTR,10/427,0.805977918984156,relativeGene
Unclassified_Cell_type_specific,54/427,0.999999345630356,regulatoryFeature
Promoter_Associated,32/427,1.0,regulatoryFeature
Unclassified,21/427,0.9999999999999999,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/427,0.9999973793011481,regulatoryFeature
NonGene_Associated_Cell_type_specific,1/427,0.4249742726683376,regulatoryFeature
Gene_Associated,2/427,0.8345428973429013,regulatoryFeature
N_Shelf,22/427,0.9919256584806435,relativeIsland
N_Shore,48/427,0.9999997825170404,relativeIsland
S_Shore,40/427,0.9999692689842572,relativeIsland
S_Shelf,11/427,0.999992436307121,relativeIsland
Island,90/427,1.0,relativeIsland
True,78/427,0.00025223374251073593,DHS
False,349/427,0.9998469521568153,DHS
True,171/427,5.098244278627609e-19,Enhancer
False,256/427,1.0,Enhancer
