index,count,pval,context
Body,182/584,0.009453604158015943,relativeGene
TSS200,30/584,0.9998269444999492,relativeGene
TSS1500,68/584,0.38721829717372314,relativeGene
5'UTR,27/584,0.4909342544368323,relativeGene
1stExon,45/584,6.656939904683135e-14,relativeGene
3'UTR,15/584,0.73523139127767,relativeGene
Unclassified_Cell_type_specific,54/584,0.9999999999999996,regulatoryFeature
Unclassified,36/584,1.0,regulatoryFeature
Gene_Associated,2/584,0.9358931735366895,regulatoryFeature
Promoter_Associated,33/584,1.0,regulatoryFeature
NonGene_Associated,5/584,0.48690657504838847,regulatoryFeature
Promoter_Associated_Cell_type_specific,2/584,0.9999999890642096,regulatoryFeature
NonGene_Associated_Cell_type_specific,3/584,0.04082526408010844,regulatoryFeature
Gene_Associated_Cell_type_specific,1/584,0.9988758642215305,regulatoryFeature
N_Shore,142/584,0.01041407444328456,relativeIsland
S_Shelf,24/584,0.9993221885904376,relativeIsland
S_Shore,53/584,0.9999995047873734,relativeIsland
N_Shelf,24/584,0.9999502200179784,relativeIsland
Island,117/584,1.0,relativeIsland
True,72/584,0.5155345216703912,DHS
False,512/584,0.5346477323170171,DHS
True,145/584,0.01633973661139537,Enhancer
False,439/584,0.9872450937376547,Enhancer
