index,count,pval,context
Body,486/1437,1.657178299397491e-09,relativeGene
TSS1500,164/1437,0.4134705785003577,relativeGene
5'UTR,86/1437,0.006745123699583695,relativeGene
TSS200,61/1437,0.9999999999987147,relativeGene
1stExon,14/1437,0.9994408491019362,relativeGene
3'UTR,41/1437,0.5967901257681022,relativeGene
Unclassified_Cell_type_specific,118/1437,1.0,regulatoryFeature
Promoter_Associated,74/1437,1.0,regulatoryFeature
Unclassified,66/1437,1.0,regulatoryFeature
Promoter_Associated_Cell_type_specific,10/1437,0.99999999999987,regulatoryFeature
NonGene_Associated,2/1437,0.9998608287697875,regulatoryFeature
Gene_Associated,3/1437,0.998740987302025,regulatoryFeature
Gene_Associated_Cell_type_specific,5/1437,0.9997687709360157,regulatoryFeature
S_Shore,135/1437,0.9999999999997952,relativeIsland
N_Shore,212/1437,0.9999999795931642,relativeIsland
Island,183/1437,1.0,relativeIsland
S_Shelf,66/1437,0.999982424708206,relativeIsland
N_Shelf,77/1437,0.999967585012679,relativeIsland
True,135/1437,0.9997981384040973,DHS
False,1302/1437,0.00027948694963582,DHS
True,564/1437,2.261963044880795e-55,Enhancer
False,873/1437,1.0,Enhancer
